,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
1079,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1080,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1081,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1082,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1083,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1084,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1085,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1086,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1087,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1088,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1089,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1090,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1091,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1092,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1093,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1094,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1095,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1096,?good morning patriot ? for day thy court better thousand rather doorkeep?,0.004116546828299761,0.00035836416645906866,0.03273217752575874,0.8801183700561523,0.006388053763657808,0.07628651708364487
1097,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1098,say nilos success cuz good promotion social medium yet reality say something else ? ?,0.023274652659893036,0.010776016861200333,0.9206849336624146,0.007335938047617674,0.02403802052140236,0.013890357688069344
1099,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1100,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1101,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1102,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
